scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,house_rent,Fabulous house for rent in Cité Les Pins. 3 large rooms. Air...,"1,800 TND",,80 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Rent your home in Ain Zaghouan Nord. 3 beautiful rooms. Terr...,"4,300 TND",,300 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,House for rent in Gammarth. Total area 130 m². Furnishings,"3,000 TND",,130 m²,2,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent in Les Berges Du Lac 1.4 beautiful rooms...,"5,500 TND",,400 m²,4,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent in Amilcar. Large area 500 m². Carpark and...,"5,300 TND",,500 m²,4,N/A,mubawab_ultra,15
20260120,house_rent,"Rent your home in Gammarth. 5 rooms. Green areas, Parking sp...","6,500 TND",,780 m²,5,N/A,mubawab_ultra,15
20260120,house_rent,Find a house to rent in Gammarth Supérieur. Area of 500 m²...,"6,000 TND",,500 m²,4,N/A,mubawab_ultra,15
20260120,house_rent,Rent your home in Raoued. 6 comfortable rooms,700 TND,,240 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Rent your house in El Ouardia. 2 rooms. Double glazed window...,650 TND,,187 m²,2,N/A,mubawab_ultra,15
20260120,house_rent,Beautiful house for rent in Cité Les Pins. Total area 400 m²...,"4,800 TND",,400 m²,5,N/A,mubawab_ultra,15
20260120,house_rent,House for rent in Sidi Bousaid. 3 rooms. Furnished,"4,000 TND",,180 m²,3,N/A,mubawab_ultra,15
20260120,house_rent,Find a house to rent in Les Berges Du Lac 2.5 rooms. Green a...,"5,300 TND",,250 m²,5,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent. 5 lovely rooms. Swimming pool and firepla...,"5,000 TND",,N/A,5,N/A,mubawab_ultra,15
20260120,house_rent,Magnificent villa for rent in Gammarth. Total area 300 m². S...,"3,000 TND",,300 m²,5,N/A,mubawab_ultra,15
20260120,house_rent,Property for rent in La Soukra. 5 rooms. Furnishings,"7,500 TND",,700 m²,5,N/A,mubawab_ultra,15
20260120,house_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,15
20260120,house_rent,House for rent in Gammarth. Total area 1200 m². Garage and t...,"7,000 TND",,1200 m²,6,N/A,mubawab_ultra,16
20260120,house_rent,House for rent in Cité El Khadra. Area 70 m². Garden and ter...,450 TND,,70 m²,1,N/A,mubawab_ultra,16
